DT,TYPE,NKB,S_UAH,S_FXU,S_FXD
2022-02-01,LFOGRO,774,10552223.33,63.74,2.214432373653327
2022-02-01,LSGGRO,2,33979001796.11,46130985720.88,1602666272.495388
2022-02-01,LSGGRO,6,34975794384.17,24760013528.560005,860203569.6538693
2022-02-01,LSGGRO,29,3543605487.17,1888231863.18,65600278.73846144
2022-02-01,LSGGRO,36,43969170734.29,18783606867.659996,652573378.4393361
2022-02-01,LSGGRO,43,176662059.19999996,145379716.54000002,5050730.322854097
2022-02-01,LSGGRO,46,170438317461.06,14184423423.63,492790185.6117483
2022-02-01,LSGGRO,49,455516772.96999997,40821703.48,1418213.0802288782
2022-02-01,LSGGRO,62,7746402583.14,4696888380.87,163177622.93747547
2022-02-01,LSGGRO,72,3735524.13,0,0.0
2022-02-01,LSGGRO,88,7008025671.189998,2224589672.9399996,77285901.94310012
2022-02-01,LSGGRO,91,3314576184.1000004,949935139.57,33002308.219872914
2022-02-01,LSGGRO,95,86887534.72999997,56647783.480000004,1968037.1138032028
2022-02-01,LSGGRO,96,866506702.14,950669210.7700001,33027811.060002293
2022-02-01,LSGGRO,101,1104647451.6300004,753226432.19,26168324.38238043
2022-02-01,LSGGRO,105,2347810149.6900005,1974352081.6699998,68592236.69030258
2022-02-01,LSGGRO,106,12627053299.609999,9163815499.54,318366013.6235882
2022-02-01,LSGGRO,113,1096666056.08,143703697.79,4992502.676496236
2022-02-01,LSGGRO,115,22848564111.46,13055001616.96,453552215.5427166
2022-02-01,LSGGRO,123,843156993.6700001,454221563.3999999,15780403.746538866
2022-02-01,LSGGRO,128,220431060.47,85756281.61,2979314.1864028154
2022-02-01,LSGGRO,129,0,0,0.0
2022-02-01,LSGGRO,133,553703436.24,23590530.299999997,819573.7999367702
2022-02-01,LSGGRO,136,17717623111.67,4401473401.9800005,152914420.97769934
2022-02-01,LSGGRO,142,57059386.41,0,0.0
2022-02-01,LSGGRO,143,262092169.41000003,282521426.69,9815258.762363682
2022-02-01,LSGGRO,146,403747943.41,138580954.11999997,4814530.140807883
2022-02-01,LSGGRO,153,1445851607.06,1478671278.98,51371470.82153565
2022-02-01,LSGGRO,171,21442621604.630005,11674830430.289999,405602799.83914614
2022-02-01,LSGGRO,205,391833741.57,93989161.88,3265337.9799123807
2022-02-01,LSGGRO,231,93559533.73,14184454.87,492791.2781103325
2022-02-01,LSGGRO,240,1473862433.67,533218540.84,18524888.5953606
2022-02-01,LSGGRO,241,142215058.17999998,176798448.01000002,6142268.699168634
2022-02-01,LSGGRO,242,11427106.379999999,2494043237.54,86647161.6959481
2022-02-01,LSGGRO,251,2107896433.7900002,559280129.3299999,19430311.018659733
2022-02-01,LSGGRO,270,3448841282.9199996,3494732033.4300003,121412735.3635192
2022-02-01,LSGGRO,272,14267238247.3,24976493861.589996,867724452.2663711
2022-02-01,LSGGRO,274,19426225240.72,30671198043.95,1065567836.3234309
2022-02-01,LSGGRO,286,1538991097.37,375085105.57,13031073.119695388
2022-02-01,LSGGRO,288,1388893287.2500002,432175000.72999996,15014469.919989994
2022-02-01,LSGGRO,290,241568389.75,26055466.06,905209.7200170929
2022-02-01,LSGGRO,295,3529874901.6499996,2467745444.93,85733533.1532558
2022-02-01,LSGGRO,296,23058444707.679993,12098638743.630001,420326597.2863302
2022-02-01,LSGGRO,297,4209396860.94,3188045625.1800003,110757945.42018282
2022-02-01,LSGGRO,298,16531686359.610004,6750657137.189999,234528925.44755924
2022-02-01,LSGGRO,305,5166104051.26,3955390406.6,137416764.46207777
2022-02-01,LSGGRO,311,64264094.72,1412575.36,49075.189949937296
2022-02-01,LSGGRO,313,1516561.64,0,0.0
2022-02-01,LSGGRO,320,788546177.36,584303526.49,20299664.968610924
2022-02-01,LSGGRO,325,18300532.869999997,87129729.68,3027030.029982039
2022-02-01,LSGGRO,326,382110697.74999994,355530012.08000004,12351697.027852379
2022-02-01,LSGGRO,329,143976866.95999998,200553168.03,6967546.7198677035
2022-02-01,LSGGRO,331,685084243.16,684667111.0199999,23786460.869444374
2022-02-01,LSGGRO,377,721918334.2099999,42116113.73,1463183.0200216093
2022-02-01,LSGGRO,381,436210609.0500001,179089755.56000003,6221872.489829385
2022-02-01,LSGGRO,386,1546383205.4500003,127017942.65,4412812.115453431
2022-02-01,LSGGRO,387,1119137459.4600003,60622496.27,2106125.169626076
2022-02-01,LSGGRO,389,1008175281.0799999,1085559933.82,37714136.50756152
2022-02-01,LSGGRO,392,1080771095.82,585120509.11,20328048.28775809
2022-02-01,LSGGRO,394,92301573.56,4893263.0,170000.0
2022-02-01,LSGGRO,395,305674673.63,108312883.96,3762967.629820837
2022-02-01,LSGGRO,407,677815186.1800002,0,0.0
2022-02-01,LSGGRO,455,385757079.24000007,0,0.0
2022-02-01,LSGGRO,512,17773087.11,0,0.0
2022-02-01,LSGGRO,553,40828750.43000001,13509432.18,469339.8802802956
2022-02-01,LSGGRO,634,191334325.17000002,2297663.5499999993,79824.60854852885
2022-02-01,LSGGRO,694,342720101.53000003,189230885.92999998,6574192.028529839
2022-02-01,LSGGRO,774,150452762.58000004,189122927.7,6570441.382161555
2022-03-01,LFOGRO,2,427426183.36,1106632116.5700002,37827239.76393698
2022-03-01,LFOGRO,6,15984636160.049997,1258385900.1,43014534.32074626
2022-03-01,LFOGRO,29,84264458.02000001,0,0.0
2022-03-01,LFOGRO,36,8261408850.180001,181667938.71,6209829.420370604
2022-03-01,LFOGRO,43,7212166.939999999,0,0.0
2022-03-01,LFOGRO,46,61221693209.1,6597954682.81,225533318.6170522
2022-03-01,LFOGRO,49,0,0,0.0
2022-03-01,LFOGRO,62,4395860504.81,102163695.96000002,3492190.91365891
2022-03-01,LFOGRO,72,577501.1499999999,0,0.0
2022-03-01,LFOGRO,88,8359872357.15,19278799.36,658993.8560719742
2022-03-01,LFOGRO,91,443753936.9200001,7148034.989999999,244336.33305873547
2022-03-01,LFOGRO,95,31695878.939999998,772.55,26.4075419844197
2022-03-01,LFOGRO,96,9822047665.460001,71910601.18,2458070.3123237477
2022-03-01,LFOGRO,101,37446980.35000001,49462746.55,1690750.8331937557
2022-03-01,LFOGRO,105,324345157.39,13992110.61,478282.63333663763
2022-03-01,LFOGRO,106,185392858.09999996,56192875.98,1920802.1897186455
2022-03-01,LFOGRO,113,71555306.32999998,981621.25,33554.07982936192
2022-03-01,LFOGRO,115,23274567129.93,26971186.860000003,921937.4142451352
2022-03-01,LFOGRO,123,29704735.250000004,68985.98000000001,2358.100010596516
2022-03-01,LFOGRO,128,37484475.940000005,0,0.0
2022-03-01,LFOGRO,129,324909.39,2098652.6100000003,71736.78973436929
2022-03-01,LFOGRO,133,28181558.490000002,0,0.0
2022-03-01,LFOGRO,136,7310317200.01,198878081.72000003,6798111.82810401
2022-03-01,LFOGRO,142,8931090316.51,1459528.2999999998,49890.0457701103
2022-03-01,LFOGRO,143,22684843.489999995,1144789.0,39131.53010264947
2022-03-01,LFOGRO,146,24353469.340000004,916546.14,31329.66238134467
2022-03-01,LFOGRO,153,1686756488.23,21069754.179999992,720212.8252019319
2022-03-01,LFOGRO,171,5940801052.270002,1608776.5099999998,54991.69404099826
2022-03-01,LFOGRO,205,3436849.670000001,11562441.319999998,395230.92951949924
2022-03-01,LFOGRO,231,160913344.58,117.32,4.010268365299488
2022-03-01,LFOGRO,240,118895301.93000004,12773606.429999998,436631.34825277125
2022-03-01,LFOGRO,241,17926843.119999997,3771.35,128.91344697811306
2022-03-01,LFOGRO,242,27760714535.129997,1100787321.43,37627451.17672595
2022-03-01,LFOGRO,251,11015766.86,1124740.47,38446.22507682473
2022-03-01,LFOGRO,270,1204270328.6599996,82885418.19999999,2833214.8870787458
2022-03-01,LFOGRO,272,26921584753.88,6950537685.439999,237585419.3806849
2022-03-01,LFOGRO,274,5340211923.27,1289127386.76,44065349.28370973
2022-03-01,LFOGRO,286,196132426.07999998,0,0.0
2022-03-01,LFOGRO,288,174149655.63999996,1290248.75,44103.68006727078
2022-03-01,LFOGRO,290,2755978.7600000002,350794.33999999997,11990.960146847194
2022-03-01,LFOGRO,295,0,0,0.0
2022-03-01,LFOGRO,296,10594558709.6,693603969.95,23708984.47610486
2022-03-01,LFOGRO,297,27143035.519999996,0,0.0
2022-03-01,LFOGRO,298,377226720.15999997,6131856.9,209601.02068371448
2022-03-01,LFOGRO,305,117761878.75,0,0.0
2022-03-01,LFOGRO,311,3416016.32,0,0.0
2022-03-01,LFOGRO,313,0,0,0.0
2022-03-01,LFOGRO,320,328430033.96,0,0.0
2022-03-01,LFOGRO,325,1678688074.5300004,0,0.0
2022-03-01,LFOGRO,326,128759811.82000001,0,0.0
2022-03-01,LFOGRO,329,3385302.41,1150195.89,39316.350081524804
2022-03-01,LFOGRO,331,11757152.999999998,0,0.0
2022-03-01,LFOGRO,377,11245569.530000001,0,0.0
2022-03-01,LFOGRO,381,3848749.1999999997,0,0.0
2022-03-01,LFOGRO,386,1730722190.0399995,0,0.0
2022-03-01,LFOGRO,387,11496.619999999999,0,0.0
2022-03-01,LFOGRO,389,57723060.46,0,0.0
2022-03-01,LFOGRO,392,453523000.19,0,0.0
2022-03-01,LFOGRO,394,27330919.890000004,0,0.0
2022-03-01,LFOGRO,395,5926810.1499999985,0,0.0
2022-03-01,LFOGRO,407,0,0,0.0
2022-03-01,LFOGRO,455,0,0,0.0
2022-03-01,LFOGRO,512,2862975.89,0,0.0
2022-03-01,LFOGRO,553,11638045.92,0,0.0
2022-03-01,LFOGRO,634,16659110.34,0,0.0
2022-03-01,LFOGRO,694,153031299.45,13185853.979999997,450722.92094657617
2022-03-01,LFOGRO,774,12278906.42,1.33,0.04546246953501807
2022-03-01,LSGGRO,2,34695637583.68,47602115979.24001,1627150186.096688
2022-03-01,LSGGRO,6,37374662725.429985,25478687994.149998,870920358.4408083
2022-03-01,LSGGRO,29,3824924871.2500005,2032011995.6399999,69458859.73426674
2022-03-01,LSGGRO,36,44614517529.729996,20839243864.11,712333450.6051978
2022-03-01,LSGGRO,43,233623145.54000002,129335397.07,4420982.367740105
2022-03-01,LSGGRO,46,170695438089.98,14683920320.190002,501930285.87313575
2022-03-01,LSGGRO,49,0,0,0.0
2022-03-01,LSGGRO,62,7987216957.280001,4871117185.340002,166506027.54888925
2022-03-01,LSGGRO,72,5531636.67,0,0.0
2022-03-01,LSGGRO,88,7057410327.289998,2387068744.589999,81595518.85632834
2022-03-01,LSGGRO,91,3361491688.9200006,940393180.6899999,32144809.269216444
2022-03-01,LSGGRO,95,87720326.81,60785804.83,2077799.097928894
2022-03-01,LSGGRO,96,883595152.85,858596776.2399999,29348819.38547047
2022-03-01,LSGGRO,101,1121129753.44,892097165.6700002,30493940.01244236
2022-03-01,LSGGRO,105,2715573880.22,2037049268.88,69631045.35923895
2022-03-01,LSGGRO,106,12944859221.220003,10452227904.159998,357281272.6811577
2022-03-01,LSGGRO,113,1180833399.6000001,146533438.95,5008851.130921658
2022-03-01,LSGGRO,115,24884318288.850006,13803906219.5,471849372.90847003
2022-03-01,LSGGRO,123,864982636.01,464612575.21999997,15881530.110169576
2022-03-01,LSGGRO,128,215255334.52999997,52003378.54000001,1777595.498190047
2022-03-01,LSGGRO,129,0,0,0.0
2022-03-01,LSGGRO,133,550387872.7300001,23860510.88,815607.3300541106
2022-03-01,LSGGRO,136,18319262844.690002,4863421294.24,166242964.22958207
2022-03-01,LSGGRO,142,62197663.65,0,0.0
2022-03-01,LSGGRO,143,255100243.14999998,276359029.78000003,9446589.452707069
2022-03-01,LSGGRO,146,392204672.9,116949581.99999999,3997606.6231639823
2022-03-01,LSGGRO,153,1515043834.75,1415950898.31,48400469.60714273
2022-03-01,LSGGRO,171,23042835850.579998,12414082404.29,424341987.30093074
2022-03-01,LSGGRO,205,423898718.67,114768495.69,3923052.0593131413
2022-03-01,LSGGRO,231,111443750.4,14434529.83,493405.54334487556
2022-03-01,LSGGRO,240,1685113819.72,535165493.86,18293191.699851993
2022-03-01,LSGGRO,241,139287995.04,200244391.43999997,6844815.447668594
2022-03-01,LSGGRO,242,10802060.98,2610379035.4199996,89228779.97942221
2022-03-01,LSGGRO,251,2137786185.8999999,603504362.8600001,20629171.9629874
2022-03-01,LSGGRO,270,3851426361.49,3650202344.9399996,124772340.52893703
2022-03-01,LSGGRO,272,13796438154.109999,27400595010.61001,936615575.8731017
2022-03-01,LSGGRO,274,20191481523.3,31537302958.329998,1078017800.7215884
2022-03-01,LSGGRO,286,1594378352.95,299769053.31,10246798.085448936
2022-03-01,LSGGRO,288,1518988862.8200002,497308362.13,16999147.566048764
2022-03-01,LSGGRO,290,320427935.43000007,26467070.69,904705.5600942065
2022-03-01,LSGGRO,295,4409770655.91,2947648580.8000007,100757431.43199943
2022-03-01,LSGGRO,296,23976418010.15,13609405280.119997,465200881.90764624
2022-03-01,LSGGRO,297,5308015944.660001,3071444546.48,104989063.25025895
2022-03-01,LSGGRO,298,16826321303.079998,6979776516.719999,238584870.11475003
2022-03-01,LSGGRO,305,5175244364.429999,4612743991.42,157674235.47576648
2022-03-01,LSGGRO,311,57107896.59,1372286.22,46907.91012787602
2022-03-01,LSGGRO,313,1514958.9,0,0.0
2022-03-01,LSGGRO,320,652771002.6600001,628511713.6999998,21483980.929690406
2022-03-01,LSGGRO,325,17250945.57,88558975.51,3027150.170056982
2022-03-01,LSGGRO,326,399782112.37,361591244.77,12360023.270289762
2022-03-01,LSGGRO,329,144455055.46,204585223.04999998,6993195.090395113
2022-03-01,LSGGRO,331,734351283.2400001,691204678.1000001,23626971.143295657
2022-03-01,LSGGRO,377,769775862.72,41414491.77,1415642.9100766026
2022-03-01,LSGGRO,381,508573973.06,185661320.60999998,6346332.430122818
2022-03-01,LSGGRO,386,1637907156.6899998,139867297.17000002,4780987.019952213
2022-03-01,LSGGRO,387,1054762969.4600002,55519920.84,1897799.0299061013
2022-03-01,LSGGRO,389,1048378731.3200002,1118903987.97,38246720.650899515
2022-03-01,LSGGRO,392,1060195922.76,619467537.3199999,21174830.107776817
2022-03-01,LSGGRO,394,113767299.09,6436078.0,220000.0
2022-03-01,LSGGRO,395,311776851.11999995,110107499.71999998,3763728.4598477515
2022-03-01,LSGGRO,407,1219035106.91,24895992.58,851002.4843701397
2022-03-01,LSGGRO,455,471482580.49,0,0.0
2022-03-01,LSGGRO,512,67284001.56,0,0.0
2022-03-01,LSGGRO,553,39338095.129999995,13985130.67,478044.04287828703
2022-03-01,LSGGRO,634,183523575.08999997,2337996.2699999996,79918.10841944428
2022-03-01,LSGGRO,694,335124065.01,191404637.40000004,6542652.253126827
2022-03-01,LSGGRO,774,173402952.49,195095635.70000005,6668819.093553559
2022-04-01,LFOGRO,2,425050920.21000004,1103806720.8500001,37730661.21743709
2022-04-01,LFOGRO,6,15716779896.640005,1249370316.6200001,42706360.87014483
2022-04-01,LFOGRO,29,84127402.55999999,0,0.0
2022-04-01,LFOGRO,36,8135025216.990002,182601932.72,6241755.491216855
2022-04-01,LFOGRO,43,7034402.5,0,0.0
2022-04-01,LFOGRO,46,60521724845.21,6533523177.379999,223330901.0586261
2022-04-01,LFOGRO,49,17646524.869999997,0,0.0
2022-04-01,LFOGRO,62,4427653599.98,103271885.31,3530071.383255455
2022-04-01,LFOGRO,72,577117.9299999999,0,0.0
2022-04-01,LFOGRO,88,8283397785.63,19293317.23,659490.1103746722
2022-04-01,LFOGRO,91,441760797.6700001,6605635.45,225795.86496621076
2022-04-01,LFOGRO,95,30935707.709999997,758.9200000000001,25.941637127455575
2022-04-01,LFOGRO,96,9696161595.93,72547554.05,2479842.8314572945
2022-04-01,LFOGRO,101,36873387.35,49458282.45,1690598.2399529652
2022-04-01,LFOGRO,105,320796808.49,14124944.299999999,482823.1954305091
2022-04-01,LFOGRO,106,185866407.27000004,56679817.36,1937446.9699093143
2022-04-01,LFOGRO,113,70500454.96999998,981621.25,33554.07982936192
2022-04-01,LFOGRO,115,23133232955.39,27204017.210000005,929896.0929622047
2022-04-01,LFOGRO,123,30137317.910000008,68864.28,2353.940023722522
2022-04-01,LFOGRO,128,37133710.589999996,0,0.0
2022-04-01,LFOGRO,129,326110.63,2062466.93,70499.87967827612
2022-04-01,LFOGRO,133,25512684.059999995,0,0.0
2022-04-01,LFOGRO,136,6978777350.030001,198953768.17,6800698.965643361
2022-04-01,LFOGRO,142,9076720657.2,1466815.13,50139.12643693877
2022-04-01,LFOGRO,143,22706152.139999997,1145534.4100000001,39157.009936796916
2022-04-01,LFOGRO,146,24359326.46,917470.52,31361.259823140746
2022-04-01,LFOGRO,153,1681130293.0899997,20272601.860000003,692964.3191396997
2022-04-01,LFOGRO,171,5867060557.419999,1599611.55,54678.414556194
2022-04-01,LFOGRO,205,3435110.63,11563761.009999998,395276.0395694396
2022-04-01,LFOGRO,231,165774331.88,241.07,8.240328970531433
2022-04-01,LFOGRO,240,119393072.37000003,12747976.84,435755.26971550076
2022-04-01,LFOGRO,241,17972209.299999997,3708.13,126.75244147134327
2022-04-01,LFOGRO,242,24855720067.100002,1101475632.0900004,37650979.22365142
2022-04-01,LFOGRO,251,9995151.199999997,1120651.38,38306.45054332779
2022-04-01,LFOGRO,270,1227084409.4599998,83553865.38,2856063.9544144743
2022-04-01,LFOGRO,272,26716130187.58,6976879402.740001,238485840.07260332
2022-04-01,LFOGRO,274,5354492469.470001,1287280792.3800004,44002228.42600728
2022-04-01,LFOGRO,286,188251811.61,0,0.0
2022-04-01,LFOGRO,288,170220951.16,1290871.0,44124.95000837466
2022-04-01,LFOGRO,290,3158576.6599999997,350794.33999999997,11990.960146847194
2022-04-01,LFOGRO,295,0,0,0.0
2022-04-01,LFOGRO,296,10289733021.59,694179657.8999999,23728662.818878207
2022-04-01,LFOGRO,297,27146630.709999997,0,0.0
2022-04-01,LFOGRO,298,378892271.24,6210741.28,212297.47085103687
2022-04-01,LFOGRO,305,106571089.43000002,0,0.0
2022-04-01,LFOGRO,311,3362184.56,0,0.0
2022-04-01,LFOGRO,313,0,0,0.0
2022-04-01,LFOGRO,320,323138919.64,0,0.0
2022-04-01,LFOGRO,325,1697251344.1200001,0,0.0
2022-04-01,LFOGRO,326,124785366.62,0,0.0
2022-04-01,LFOGRO,329,0,0,0.0
2022-04-01,LFOGRO,331,11451314.220000003,0,0.0
2022-04-01,LFOGRO,377,10791524.63,0,0.0
2022-04-01,LFOGRO,381,3750346.7799999993,0,0.0
2022-04-01,LFOGRO,386,1703714954.24,0,0.0
2022-04-01,LFOGRO,387,5842.83,0,0.0
2022-04-01,LFOGRO,389,57110765.42,0,0.0
2022-04-01,LFOGRO,392,430633607.04,0,0.0
2022-04-01,LFOGRO,394,0,0,0.0
2022-04-01,LFOGRO,395,5942144.6499999985,0,0.0
2022-04-01,LFOGRO,407,0,0,0.0
2022-04-01,LFOGRO,455,0,0,0.0
2022-04-01,LFOGRO,512,2910646.29,0,0.0
2022-04-01,LFOGRO,553,11185640.68,0,0.0
2022-04-01,LFOGRO,634,16718021.469999999,0,0.0
2022-04-01,LFOGRO,694,153032130.83,13665081.419999987,467104.0208648804
2022-04-01,LFOGRO,774,12242369.129999999,859.93,29.394392050562466
2022-04-01,LSGGRO,2,40050958558.380005,48800087300.28999,1668099610.6734257
2022-04-01,LSGGRO,6,35680493793.0,25541212808.399998,873057600.8942093
2022-04-01,LSGGRO,29,3726632898.3500004,1921149108.84,65669310.40065083
2022-04-01,LSGGRO,36,45685171954.71001,20391354567.39,697023560.750165
2022-04-01,LSGGRO,43,228775739.67999995,127582615.52999999,4361068.249421464
2022-04-01,LSGGRO,46,171154298448.28995,14698948915.53,502443997.94666874
2022-04-01,LSGGRO,49,490434947.78000003,45092449.07,1541363.9790257358
2022-04-01,LSGGRO,62,7962792390.019998,4812896332.36,164515904.4248998
2022-04-01,LSGGRO,72,12657072.55,0,0.0
2022-04-01,LSGGRO,88,7072610447.079999,2283891004.6400003,78068665.57875773
2022-04-01,LSGGRO,91,3332889452.79,934021759.97,31927019.404270742
2022-04-01,LSGGRO,95,87518094.48,61017561.809999995,2085721.0863821101
2022-04-01,LSGGRO,96,849557473.62,924754313.4700001,31610236.69436573
2022-04-01,LSGGRO,101,1130588385.29,889721949.4300001,30412749.639547568
2022-04-01,LSGGRO,105,2643123285.66,1992284410.04,68100879.17032701
2022-04-01,LSGGRO,106,12312556856.660004,10334930365.75,353271772.1048439
2022-04-01,LSGGRO,113,1160888328.0700002,146550462.55,5009433.036858783
2022-04-01,LSGGRO,115,24975248086.58,13302959760.830002,454725866.80624443
2022-04-01,LSGGRO,123,867271737.04,465564978.19,15914085.441755056
2022-04-01,LSGGRO,128,220734695.95999998,51917197.769999996,1774649.6405730322
2022-04-01,LSGGRO,129,0,0,0.0
2022-04-01,LSGGRO,133,573003164.0199999,23794728.61,813358.7402452239
2022-04-01,LSGGRO,136,17576626141.88,5846101134.079999,199833229.10281694
2022-04-01,LSGGRO,142,61155363.54999999,0,0.0
2022-04-01,LSGGRO,143,249733760.99999997,272259034.37000006,9306442.147127492
2022-04-01,LSGGRO,146,368129781.58,116947311.57000001,3997529.014626609
2022-04-01,LSGGRO,153,1487135225.9800003,1398759532.33,47812829.041630626
2022-04-01,LSGGRO,171,21962821979.11,12058683492.849998,412193632.27527696
2022-04-01,LSGGRO,205,446447396.35,97374521.87000002,3328485.8902269364
2022-04-01,LSGGRO,231,112038306.09000002,14419529.25,492892.78890032094
2022-04-01,LSGGRO,240,1604659970.51,528885640.4599999,18078531.817234036
2022-04-01,LSGGRO,241,141024517.29,199328673.94,6813514.110114886
2022-04-01,LSGGRO,242,9299167.53,2494028417.8799996,85251647.34386379
2022-04-01,LSGGRO,251,2022090253.62,578090557.95,19760469.458107874
2022-04-01,LSGGRO,270,3400862309.4099994,3602647569.42,123146808.54899523
2022-04-01,LSGGRO,272,12485026744.469997,27140474183.600002,927724045.6675634
2022-04-01,LSGGRO,274,24617914343.610004,31080592592.94,1062406386.381085
2022-04-01,LSGGRO,286,1553530837.0600002,276924235.95,9465909.504048895
2022-04-01,LSGGRO,288,1364169680.28,486316083.35,16623406.108036602
2022-04-01,LSGGRO,290,323595803.6000001,26619480.53,909915.2801752869
2022-04-01,LSGGRO,295,4167881550.19,2910488614.71,99487218.02877466
2022-04-01,LSGGRO,296,23367266969.829998,13357452103.849998,456588540.8546945
2022-04-01,LSGGRO,297,4366468294.44,3068465100.4900002,104887218.90999459
2022-04-01,LSGGRO,298,17094517117.740002,6874523247.49,234987070.45623124
2022-04-01,LSGGRO,305,5010798712.01,4423753867.690001,151214116.8723872
2022-04-01,LSGGRO,311,57188307.9,1383999.29,47308.28989331702
2022-04-01,LSGGRO,313,1531520.54,0,0.0
2022-04-01,LSGGRO,320,656016287.7399999,638247926.51,21816787.153946865
2022-04-01,LSGGRO,325,16152518.870000001,88572004.75999999,3027595.539892462
2022-04-01,LSGGRO,326,383795872.47,360579717.48,12325446.932992423
2022-04-01,LSGGRO,329,0,0,0.0
2022-04-01,LSGGRO,331,722462476.6800002,673045070.57,23006233.84697948
2022-04-01,LSGGRO,377,769858250.95,41648769.09,1423651.0495677649
2022-04-01,LSGGRO,381,510963714.15,184551228.20999998,6308386.909885182
2022-04-01,LSGGRO,386,1512027359.5200002,138747631.89999998,4742714.27692455
2022-04-01,LSGGRO,387,1074345725.62,55751873.56,1905727.7092042703
2022-04-01,LSGGRO,389,1080436811.78,1115606281.66,38133997.43837785
2022-04-01,LSGGRO,392,973973207.7400001,556461024.7300001,19021122.093392905
2022-04-01,LSGGRO,394,0,0,0.0
2022-04-01,LSGGRO,395,314047391.36999995,110455028.32999998,3775607.7898061518
2022-04-01,LSGGRO,407,1328779179.53,22159438.43,757460.747772168
2022-04-01,LSGGRO,455,402012051.27000004,0,0.0
2022-04-01,LSGGRO,512,67780257.02000001,0,0.0
2022-04-01,LSGGRO,553,38009773.82,13744070.37,469804.04547614243
2022-04-01,LSGGRO,634,184424280.26000002,2335523.21,79833.57352101698
2022-04-01,LSGGRO,694,336182700.78999996,191155450.22,6534134.460210085
2022-04-01,LSGGRO,774,158347105.1,193065492.71999997,6599424.121087407
2022-05-01,LFOGRO,2,423228404.26000005,1088752639.69,37216077.979757234
2022-05-01,LFOGRO,6,15435877324.269999,1235155692.17,42220472.200212605
2022-05-01,LFOGRO,29,84414021.06,0,0.0
2022-05-01,LFOGRO,36,7844281249.77,182946521.14000002,6253534.31869533
2022-05-01,LFOGRO,43,6899703.41,0,0.0
2022-05-01,LFOGRO,46,60702004414.98001,6482429689.84,221584407.73477268
2022-05-01,LFOGRO,49,17487847.419999994,0,0.0
2022-05-01,LFOGRO,62,4406383283.239999,103611040.02999997,3541664.474327378
2022-05-01,LFOGRO,72,571938.64,0,0.0
2022-05-01,LFOGRO,88,8193017862.069999,19290360.590000004,659389.0455957804
2022-05-01,LFOGRO,91,440337501.27,6425294.069999999,219631.38038414076
2022-05-01,LFOGRO,95,30621548.099999998,714.69,24.429753648106814
2022-05-01,LFOGRO,96,9611870915.83,73138413.12,2500039.758125989
2022-05-01,LFOGRO,101,36399517.410000004,49453711.31,1690441.9878379349
2022-05-01,LFOGRO,105,316760136.50999993,14077324.790000001,481195.4506766389
2022-05-01,LFOGRO,106,181833429.13,56974293.68000001,1947512.8501550169
2022-05-01,LFOGRO,113,70089785.39999999,981621.25,33554.07982936192
2022-05-01,LFOGRO,115,23080074466.890003,27264626.159999996,931967.8467538771
2022-05-01,LFOGRO,123,30394943.660000008,67499.82999999999,2307.299973679623
2022-05-01,LFOGRO,128,37088464.559999995,0,0.0
2022-05-01,LFOGRO,129,328670.37,2013749.92,68834.61984146245
2022-05-01,LFOGRO,133,25728455.590000004,0,0.0
2022-05-01,LFOGRO,136,6654424898.61,198024108.29000002,6768921.0453633405
2022-05-01,LFOGRO,142,9166458230.740002,1475091.4400000002,50422.02981380897
2022-05-01,LFOGRO,143,22435154.52,1148482.8800000001,39257.79544623294
2022-05-01,LFOGRO,146,24434719.990000002,919785.1200000001,31440.37819305484
2022-05-01,LFOGRO,153,1658577682.8899996,19900972.900000002,680261.183596594
2022-05-01,LFOGRO,171,5693031181.990001,1813120.73,61976.65109092837
2022-05-01,LFOGRO,205,3421866.46,11564327.089999998,395295.38949030754
2022-05-01,LFOGRO,231,167819045.38,250.72,8.570188241969722
2022-05-01,LFOGRO,240,120089960.24000004,12711341.48,434502.9885591816
2022-05-01,LFOGRO,241,17973398.33,3502.96,119.73925735517811
2022-05-01,LFOGRO,242,23619717869.8,1094037798.3500004,37396736.900485046
2022-05-01,LFOGRO,251,9722002.709999999,1139910.8199999996,38964.78265179509
2022-05-01,LFOGRO,270,1223407872.6699998,84134156.99,2875899.6609115056
2022-05-01,LFOGRO,272,26279024640.27999,6995970828.210002,239138429.05667084
2022-05-01,LFOGRO,274,5355459923.99,1195624382.26,40869200.792345904
2022-05-01,LFOGRO,286,184043037.88000005,0,0.0
2022-05-01,LFOGRO,288,166309661.16000003,1254978.16,42898.0498993331
2022-05-01,LFOGRO,290,3002034.66,350794.33999999997,11990.960146847194
2022-05-01,LFOGRO,295,0,0,0.0
2022-05-01,LFOGRO,296,9845166235.439997,689200969.4500002,23558479.75723725
2022-05-01,LFOGRO,297,27217320.179999996,0,0.0
2022-05-01,LFOGRO,298,372745126.84999996,5874349.110000001,200798.81011386128
2022-05-01,LFOGRO,305,106361277.5,0,0.0
2022-05-01,LFOGRO,311,3395789.08,0,0.0
2022-05-01,LFOGRO,313,0,0,0.0
2022-05-01,LFOGRO,320,322715185.07000005,0,0.0
2022-05-01,LFOGRO,325,1712724533.43,0,0.0
2022-05-01,LFOGRO,326,124980376.84,0,0.0
2022-05-01,LFOGRO,329,3387565.59,1127659.67,38546.01007010791
2022-05-01,LFOGRO,331,11442265.37,0,0.0
2022-05-01,LFOGRO,377,11343932.76,0,0.0
